product/rec_name,from_location/rec_name,to_location/rec_name,quantity,uom/rec_name,planned_date,effective_date,state,tpl_sku
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP665] Mini 3 pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1100] Cherry Blossom Refill Trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WCR3777] Deo Refill: Island Paradise,Airbox UK - Storage Zone,Reserved Inventory,250.0,u,2030-12-31,,assigned,
[WCR3776] Deo Refill: Enchanted Bloom,Airbox UK - Storage Zone,Reserved Inventory,250.0,u,2030-12-31,,assigned,
[WCROA3777] AP Roll On Island Paradise,Airbox UK - Storage Zone,Reserved Inventory,250.0,u,2030-12-31,,assigned,
[WCROA3776] AP Roll On Enchanted Bloom,Airbox UK - Storage Zone,Reserved Inventory,250.0,u,2030-12-31,,assigned,
[WCROC3775] Roll On Case: Disney Mickey,Stord - Storage Zone,Reserved Inventory,50.0,u,2030-12-31,,assigned,
[WCROC3774] Roll On Case: Stitch,Stord - Storage Zone,Reserved Inventory,50.0,u,2030-12-31,,assigned,
[WCROC4016] Roll On Case: Disney Princess,Stord - Storage Zone,Reserved Inventory,50.0,u,2030-12-31,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WCR3777] Deo Refill: Island Paradise,Stord - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCR3776] Deo Refill: Enchanted Bloom,Stord - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCR3777] Deo Refill: Island Paradise,Next (AU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCR3776] Deo Refill: Enchanted Bloom,Next (AU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCROA3777] AP Roll On Island Paradise,Next (AU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCROA3776] AP Roll On Enchanted Bloom,Next (AU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCR3777] Deo Refill: Island Paradise,Airbox (EU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCR3776] Deo Refill: Enchanted Bloom,Airbox (EU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCROA3777] AP Roll On Island Paradise,Airbox (EU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCROA3776] AP Roll On Enchanted Bloom,Airbox (EU) - Storage Zone,Reserved Inventory,350.0,u,2030-12-31,,assigned,
[WCR3777] Deo Refill: Island Paradise,Airbox UK - Storage Zone,Reserved Inventory,100.0,u,2030-12-31,,assigned,
[WCR3776] Deo Refill: Enchanted Bloom,Airbox UK - Storage Zone,Reserved Inventory,100.0,u,2030-12-31,,assigned,
[WCROA3777] AP Roll On Island Paradise,Airbox UK - Storage Zone,Reserved Inventory,100.0,u,2030-12-31,,assigned,
[WCROA3776] AP Roll On Enchanted Bloom,Airbox UK - Storage Zone,Reserved Inventory,100.0,u,2030-12-31,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WCRS30] Coconut Dreams - Sensitive - initial_delivery,Stord - Storage Zone,Reserved Inventory,524.0,u,2999-12-31,,assigned,
[WCR1105] Enchanted Forest Deo Refill,Stord - Storage Zone,Reserved Inventory,20.0,u,2035-12-31,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1825-US] AMZ Bee Full Monty,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573-EU] Cotton Trio Refill,FBA GE - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
"[WSRP5875UK] Amazon UK: AP Honey, Cotton, Coconut 2026",FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1099] Cherry Blossom Refill Duo,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1824-US] AMZ Black Full Monty,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP575-US] US Coconut 40g Refill 3 Pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP575-US] US Coconut 40g Refill 3 Pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-29,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP574] Coconut 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,2.0,u,2026-06-28,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1100-US] US Cherry Blossom Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
"[WSRP3149-US] AMZ US Mini 3: Cot, Coco, Cherry",FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP575-US] US Coconut 40g Refill 3 Pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1100-US] US Cherry Blossom Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823-EU] AMZ EU Mens Refill trio,FBA GE - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1100-US] US Cherry Blossom Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,2.0,u,2026-06-28,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1100-EU] EU Cherry Blossom Refill Trio,FBA ES - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1092-US] US Aqua + refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823-EU] AMZ EU Mens Refill trio,FBA GE - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP574] Coconut 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1290-EU] Amzn FM EU Purple + 5 refills,FBA GE - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP665] Mini 3 pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1100-US] US Cherry Blossom Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-28,,assigned,
[WSRP575-EU] Coconut Trio Refill,FBA ES - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1099] Cherry Blossom Refill Duo,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP2585] AMZ Aqua/Pink Grapefruit,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
"[WSRP5875UK] Amazon UK: AP Honey, Cotton, Coconut 2026",FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
"[WSRP5875UK] Amazon UK: AP Honey, Cotton, Coconut 2026",FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1099] Cherry Blossom Refill Duo,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1093] Refill variety pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP575-US] US Coconut 40g Refill 3 Pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1099] Cherry Blossom Refill Duo,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1099] Cherry Blossom Refill Duo,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP2903-US] AMZ Black & Honey Starter,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
"[WSRP5875UK] Amazon UK: AP Honey, Cotton, Coconut 2026",FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1100-US] US Cherry Blossom Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1099] Cherry Blossom Refill Duo,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
"[WSRP5875UK] Amazon UK: AP Honey, Cotton, Coconut 2026",FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP5880UK] Amazon UK: AP Trio Refill 2026,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP574] Coconut 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP3352-US] AMZ US LB Bee + Coco/Honey/Passion,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1100-EU] EU Cherry Blossom Refill Trio,FBA ES - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP575-US] US Coconut 40g Refill 3 Pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573] Fresh Cotton 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP5876UK] Amazon UK: Aqua RO + 3 AP Refills 2026,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP3351] AMZ UK LB Sage + Passion/Coco/Original,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1100-EU] EU Cherry Blossom Refill Trio,FBA GE - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1093-US] US Refill variety pack,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP572] Fresh Cotton 40g Refill 2 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1100-US] US Cherry Blossom Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP573-US] US Fresh Cotton 40g Refill3Pck,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP965] Amazon UK Black Bundle,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP575] Coconut 40g Refill 3 Pack,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823-US] AMZ US Men Refill Trio,FBA USA - Storage Zone,Reserved Inventory,1.0,u,2026-06-27,,assigned,
[WSRP1823] AMZ UK Mens Refill trio,FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-26,,assigned,
"[WSRP5875UK] Amazon UK: AP Honey, Cotton, Coconut 2026",FBA UK - Storage Zone,Reserved Inventory,1.0,u,2026-06-26,,assigned,
